GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006
37049,"Craven, NC",4183994,4128546,4354303,4545344,4874253,4948983
37051,"Cumberland, NC",12847183,13616323,13945195,14499546,15465008,15680075
37053,"Currituck, NC",431615,479554,534289,561779,596218,585247
37055,"Dare, NC",1787503,1906585,2025077,2113354,2161700,2043181
37057,"Davidson, NC",4263415,4384338,4330139,4299972,4367606,4394497
37059,"Davie, NC",876787,886919,880258,944677,995276,1042274
37061,"Duplin, NC",2376052,2114295,2196622,2427400,2397318,2679901
37063,"Durham, NC",17265961,18437222,20101253,20503768,22299608,29125444
37065,"Edgecombe, NC",2061091,1951411,1989957,2060296,2067753,2030883
37067,"Forsyth, NC",22241608,21941705,23169376,24210028,24913663,25808626
37069,"Franklin, NC",993977,1020459,1080812,1144803,1219492,1409423
37071,"Gaston, NC",6126584,6299225,6329728,6598303,6689656,7022853
37073,"Gates, NC",177168,183932,201346,191118,203802,203187
37075,"Graham, NC",229099,241643,248995,236978,242010,238468
37077,"Granville, NC",2259280,2258811,2258338,2020844,2024063,2181913
37079,"Greene, NC",386432,352726,378683,405017,366184,349452
37081,"Guilford, NC",29551708,30613778,30584634,29819533,30624502,31926374
37083,"Halifax, NC",1483411,1494412,1556700,1573200,1582680,1610553
37085,"Harnett, NC",1955317,1971949,1978275,2141712,2229130,2305630
37087,"Haywood, NC",1502468,1584866,1584647,1632105,1648516,1671825
37089,"Henderson, NC",3245632,3388340,3349894,3419252,3540729,3750741
37091,"Hertford, NC",705613,754077,728889,755503,749895,747312
37093,"Hoke, NC",877202,886023,1061555,1279396,1354972,1434281
37095,"Hyde, NC",201756,202538,220051,221128,239668,224239
37097,"Iredell, NC",5670771,5828661,6082328,6433437,6793155,6995370
37099,"Jackson, NC",1162929,1210434,1228208,1281837,1353520,1381685
37101,"Johnston, NC",4211349,4452292,4774345,4847345,5133995,5377303
37103,"Jones, NC",219088,180392,166575,213354,233024,223219
37105,"Lee, NC",2722249,2867644,3018437,3114827,3246177,3413650
37107,"Lenoir, NC",2543111,2505725,2396814,2367654,2458696,2456681
37109,"Lincoln, NC",1683440,1793623,1839951,1937306,2014541,2112740
37111,"McDowell, NC",1862309,1922838,1821886,1697680,1720175,1770947
37113,"Macon, NC",937113,1002374,1009046,1040895,1066855,1084606
37115,"Madison, NC",412035,416062,420482,439544,442692,429684
37117,"Martin, NC",921862,933168,889006,908958,920882,916384
37119,"Mecklenburg, NC",61479660,63506964,67086271,71887407,79015613,85242782
37121,"Mitchell, NC",564384,545576,552267,573629,575857,557282
37123,"Montgomery, NC",796535,849305,808150,842025,881427,872912
37125,"Moore, NC",2741397,2730275,2650626,2768842,2937096,2866583
37127,"Nash, NC",4363197,4349539,4404863,4338885,4471610,4753590
37129,"New Hanover, NC",8765039,9017771,9330877,9572001,10332667,10946115
37131,"Northampton, NC",564487,545654,608164,594688,640597,640007
37133,"Onslow, NC",5700864,5554075,5828597,6332770,6778525,6859833
37135,"Orange, NC",6257826,6390678,6484149,6830961,7106252,7376343
37137,"Pamlico, NC",257028,259302,264602,266326,287691,295699
37139,"Pasquotank, NC",1245351,1311134,1511356,1616283,1709306,1710357
37141,"Pender, NC",786392,789391,818248,904668,972942,1019034
37143,"Perquimans, NC",222616,217390,244465,244564,277373,287493
37145,"Person, NC",1734063,1752148,1709843,1774400,1695639,1784219
37147,"Pitt, NC",6083009,6041848,6020576,6216204,6731287,7290238
37149,"Polk, NC",428449,448435,455009,464880,473608,484340
37151,"Randolph, NC",4111283,4165860,4164078,4366706,4419384,4531775
37153,"Richmond, NC",1482727,1485710,1416788,1544077,1583757,1605438
37155,"Robeson, NC",3975856,3291798,3474047,3717774,3778655,3993107
37157,"Rockingham, NC",3340762,3243237,3237130,3495806,3688808,3896255
37159,"Rowan, NC",4431239,4648889,4553904,4683258,4865647,5050230
37161,"Rutherford, NC",1893950,1915870,1902408,1906034,1881374,1873831
37163,"Sampson, NC",2029515,1823564,1942271,2090732,2126745,2123925
37165,"Scotland, NC",1329026,1281539,1251742,1336329,1403230,1425984
37167,"Stanly, NC",1628640,1624494,1618501,1686577,1773762,1745297
37169,"Stokes, NC",1249859,1342384,1061630,1288658,1209261,1283819
37171,"Surry, NC",2641601,2643784,2571401,2649448,2631600,2657530
37173,"Swain, NC",458708,480331,508032,516051,533413,531946
37175,"Transylvania, NC",1066252,1130722,1004487,929775,940902,966647
37177,"Tyrrell, NC",116128,108123,94115,104250,103766,106285
37179,"Union, NC",5197303,4976053,5112477,5396484,5780972,6334737
37181,"Vance, NC",1519069,1494421,1460026,1454237,1407894,1467304
37183,"Wake, NC",38772130,39949613,41282189,43361972,45999746,49286571
37185,"Warren, NC",327668,317254,333984,372162,347425,366512
37187,"Washington, NC",294101,276661,289962,314496,315156,305859
37189,"Watauga, NC",1652084,1710206,1765056,1855639,1928419,1993281
37191,"Wayne, NC",4610036,4435694,4340645,4558494,4625302,4738767
37193,"Wilkes, NC",2832394,2643853,2550510,2585592,2552081,2697062
37195,"Wilson, NC",4579248,4411121,4473152,4424805,4434561,4761289
37197,"Yadkin, NC",731485,766874,751865,817208,849781,865930
37199,"Yancey, NC",382427,397595,387974,398091,420981,424283
38001,"Adams, ND",80684,66573,94573,91067,97125,107712
38003,"Barnes, ND",374755,391625,413371,426009,442084,423790
38005,"Benson, ND",147645,167589,218768,170667,192487,191230
38007,"Billings, ND",30591,32898,32123,40802,49743,60497
38009,"Bottineau, ND",190823,216253,249477,182339,206947,195642
38011,"Bowman, ND",116064,107125,124651,138135,166253,207716
38013,"Burke, ND",47693,50895,66184,55512,75538,71714
38015,"Burleigh, ND",3399936,3523303,3779996,3972703,4166813,4285215
38017,"Cass, ND",6790403,7267508,7638116,8040357,8347471,8782250
38019,"Cavalier, ND",146344,167108,223254,164160,145270,136180
38021,"Dickey, ND",168044,193061,190765,231594,246990,292417
38023,"Divide, ND",51194,51624,67036,64101,65123,74463
38025,"Dunn, ND",49562,41241,55711,52776,71958,79444
38027,"Eddy, ND",48945,60124,65623,52581,63342,48206
38029,"Emmons, ND",101207,90432,110819,95729,129142,88544
38031,"Foster, ND",134570,147140,169207,151794,147094,140073
38033,"Golden Valley, ND",43014,44072,53528,45313,55422,68180
38035,"Grand Forks, ND",2852009,2999791,3117550,3167920,3227478,3347544
38037,"Grant, ND",69962,50611,70572,62562,80778,84792
38039,"Griggs, ND",74801,80785,93812,76189,75080,64730
38041,"Hettinger, ND",106221,73470,110564,96805,93501,110435
38043,"Kidder, ND",67290,62431,81299,91863,105816,98942
38045,"LaMoure, ND",148797,165849,163015,211313,214946,229808
38047,"Logan, ND",64717,51232,69098,70110,79278,57163
38049,"McHenry, ND",112021,101779,132158,122947,135752,122419
38051,"McIntosh, ND",94873,90365,104205,114267,117243,94467
38053,"McKenzie, ND",157532,157878,164769,177754,179572,224098
38055,"McLean, ND",460893,440182,506303,522157,474529,479260
38057,"Mercer, ND",799821,775651,799206,777273,743653,776884
38059,"Morton, ND",857086,843356,923072,929320,857819,858622
38061,"Mountrail, ND",114832,114366,143101,158427,148480,140488
38063,"Nelson, ND",99925,132842,136528,103786,104360,93353
38065,"Oliver, ND",167289,156793,166175,174138,162591,169913
38067,"Pembina, ND",432805,480354,467083,400745,376889,524586
38069,"Pierce, ND",141743,142943,177547,159636,167251,151159
38071,"Ramsey, ND",403060,427932,441391,399721,430146,407562
38073,"Ransom, ND",202861,213456,216195,236179,227773,255076
38075,"Renville, ND",63605,61698,99173,53822,80003,72071
38077,"Richland, ND",624729,756815,757364,723812,721760,803928
38079,"Rolette, ND",316341,324869,356119,356836,348276,348405
38081,"Sargent, ND",318795,369759,367324,426610,478021,485028
38083,"Sheridan, ND",36957,34678,56834,56788,50354,31343
38085,"Sioux, ND",109456,106637,117557,115934,123061,111404
38087,"Slope, ND",29195,9487,32811,27249,32344,37168
38089,"Stark, ND",794915,804282,859298,868388,932502,1006933
38091,"Steele, ND",75995,102391,98672,65935,64567,68239
38093,"Stutsman, ND",854248,880647,869376,870828,919052,910171
38095,"Towner, ND",76242,105333,132094,82419,91063,75849
38097,"Traill, ND",275093,333196,340772,295929,300264,354659
38099,"Walsh, ND",440800,511439,480782,438448,461790,506692
38101,"Ward, ND",2270690,2337100,2449147,2544244,2549758,2575603
38103,"Wells, ND",127316,158481,178953,148485,174587,129641
38105,"Williams, ND",710182,714369,738261,797993,898838,1153125
39001,"Adams, OH",1471370,1459010,1426564,1447968,1333026,1358710
39003,"Allen, OH",5732007,5941324,5869465,6010437,6046867,6168058
39005,"Ashland, OH",1641010,1691280,1706703,1756545,1767556,1734400
39007,"Ashtabula, OH",2925600,3071595,3108373,3231946,3279033,3206956
39009,"Athens, OH",1787333,1836196,1834365,1861404,1874576,1844204
39011,"Auglaize, OH",1684459,1716261,1750533,1844145,1876751,1883743
39013,"Belmont, OH",1864564,1942107,1943113,1969918,2053252,1988324
39015,"Brown, OH",714791,731995,768102,828015,855488,878746
39017,"Butler, OH",12894821,13242319,13947214,14634099,15455738,15723182
39019,"Carroll, OH",387146,454412,454712,478934,561937,522281
39021,"Champaign, OH",1007407,1030863,1096791,1182694,1194142,1196803
39023,"Clark, OH",4714776,4752498,4689293,4906637,4911192,4959598
39025,"Clermont, OH",5957920,6148469,6310048,6731613,6824934,7001295
39027,"Clinton, OH",2235178,2221049,2310777,2494698,2629577,2913754
39029,"Columbiana, OH",2782720,2869795,2892191,2910917,2984520,2901837
39031,"Coshocton, OH",1602323,1770009,1646602,1601174,1570670,1521156
39033,"Crawford, OH",1454994,1464700,1534801,1587497,1595150,1487475
39035,"Cuyahoga, OH",85648399,86784677,88529347,90089737,92207581,91574055
39037,"Darke, OH",1654731,1714011,1678143,1757097,1666930,1620648
39039,"Defiance, OH",1664119,1722431,1741653,1738762,1752421,1651265
39041,"Delaware, OH",4262539,4792864,5720000,6312257,6922807,7294515
39043,"Erie, OH",5272269,5256209,5500803,5237930,4877300,4527650
39045,"Fairfield, OH",3318948,3485469,3595210,3716776,3741020,3693150
39047,"Fayette, OH",910360,933210,1016965,1045417,1009878,1035887
39049,"Franklin, OH",71255871,72358488,72911819,74849046,77321755,77223959
39051,"Fulton, OH",1850552,1917747,1960169,2061104,2150966,2138681
39053,"Gallia, OH",2158745,2026735,2069614,2132986,2003068,1999706
39055,"Geauga, OH",3399172,3550580,3721637,3932695,4141017,3998779
39057,"Greene, OH",6504971,6892803,7044175,7353870,7564239,7707648
39059,"Guernsey, OH",1097602,1183062,1217261,1216999,1243537,1194055
39061,"Hamilton, OH",65994999,67176550,67342175,67131808,67872875,67306868
39063,"Hancock, OH",3870139,4055097,4072911,4141721,4145233,4218811
39065,"Hardin, OH",853445,923972,935472,948406,927097,909240
39067,"Harrison, OH",288864,287963,291422,289690,289785,278465
39069,"Henry, OH",1775316,1171040,1235639,1259635,1280629,1377123
39071,"Highland, OH",994438,1056124,1117448,1171143,1202721,1139833
39073,"Hocking, OH",616176,659972,659375,666602,678653,674984
39075,"Holmes, OH",1505318,1620327,1594860,1709538,1733714,1649747
39077,"Huron, OH",2297703,2319984,2332577,2425482,2499221,2557596
39079,"Jackson, OH",998071,998954,1042676,1108006,1098136,1078715
39081,"Jefferson, OH",3068876,3113643,3131576,2991598,2974422,3025187
39083,"Knox, OH",1554196,1646341,1673379,1810492,1890078,1919038
39085,"Lake, OH",10062593,10431229,10718406,11172944,11601795,11666976
39087,"Lawrence, OH",946045,970150,1027860,1095015,1124052,1106010
39089,"Licking, OH",5445322,5131077,5165051,5306213,5379523,5236508
39091,"Logan, OH",1679130,1820947,1933742,2168983,2329993,2360553
39093,"Lorain, OH",9942232,9888462,10033989,10645186,10912176,10902151
39095,"Lucas, OH",23671211,24061788,24104824,24100513,24888823,24810306
39097,"Madison, OH",1132727,1190198,1311012,1479978,1496321,1539732
39099,"Mahoning, OH",9367028,9502657,9683021,9814505,10002533,9914952
39101,"Marion, OH",2434610,2526563,2634351,2688927,2773283,2717572
39103,"Medina, OH",5378095,5612114,5844853,6064999,6350749,6447438
39105,"Meigs, OH",530374,455743,403161,397672,442553,460312
39107,"Mercer, OH",1271464,1361306,1335641,1486265,1467909,1443238
39109,"Miami, OH",3800036,3807360,3906272,3965906,4055488,4085580
39111,"Monroe, OH",339811,382359,397016,364622,331366,315753
39113,"Montgomery, OH",27546439,28182327,28827511,29524483,29643613,29219771
39115,"Morgan, OH",288479,308672,339322,312990,308446,274871
39117,"Morrow, OH",538189,568379,579025,618057,633083,612918
39119,"Muskingum, OH",3215083,3327810,3231949,3333089,3279674,3161158
39121,"Noble, OH",215149,238842,226129,225610,227768,223312
39123,"Ottawa, OH",1790213,1455113,1517504,1786282,1828070,1794540
39125,"Paulding, OH",457993,458043,457568,494808,503900,509148
39127,"Perry, OH",650306,696932,689946,678252,675989,649216
39129,"Pickaway, OH",1763889,1705048,1839675,1883275,1754716,1676911
39131,"Pike, OH",1240408,1133974,939463,943650,965073,969065
39133,"Portage, OH",5119224,5364527,5478753,5520083,5718998,5660776
39135,"Preble, OH",1060687,1097095,1091797,1192160,1204576,1188813
39137,"Putnam, OH",1043753,1039594,1167023,1314541,1410855,1442886
39139,"Richland, OH",4728329,4944237,4990922,5238760,5316723,5213934
39141,"Ross, OH",2383679,2506895,2488230,2581427,2639834,2673502
39143,"Sandusky, OH",2204774,2297691,2503353,2528755,2546942,2552014
39145,"Scioto, OH",1801110,1861546,1902084,1955990,1943596,1877333
39147,"Seneca, OH",1831144,1870763,1928613,1993032,2013523,2011064
39149,"Shelby, OH",2353702,2495510,2648868,3057658,3243067,3306860
39151,"Stark, OH",15160016,15350309,15455473,15714542,15870614,15349349
39153,"Summit, OH",25449752,26549187,27583684,28180266,28840994,28496178
39155,"Trumbull, OH",8297203,8649710,8633115,9101486,9310641,9281811
39157,"Tuscarawas, OH",2949973,3069159,3101222,3239833,3296799,3275926
39159,"Union, OH",2804963,2837128,3101500,3679637,4043196,4114208
39161,"Van Wert, OH",991551,977503,1038438,1109541,1106682,1140849
39163,"Vinton, OH",231996,274921,262146,253416,267494,265031
39165,"Warren, OH",5892895,6289187,6882288,7467593,7871577,8083132
39167,"Washington, OH",2727620,2964991,2820626,2756426,2686996,2707028
39169,"Wayne, OH",4673252,4913589,4743119,5055500,5026581,5025004
39171,"Williams, OH",1460891,1529263,1539478,1619336,1635803,1629126
39173,"Wood, OH",5007050,5291505,5520901,5798530,6039720,6349910
39175,"Wyandot, OH",885309,1000566,1102747,1112886,1050059,1030217
40001,"Adair, OK",424881,449638,416809,405067,458977,471104
40003,"Alfalfa, OK",95860,91332,100460,91746,92602,101875
40005,"Atoka, OK",220168,245505,240530,238583,248601,272158
40007,"Beaver, OK",314107,337619,334288,342390,368001,355792
40009,"Beckham, OK",784690,858194,1028263,1132565,1350523,1361972
40011,"Blaine, OK",352019,376967,394392,399334,442169,443300
40013,"Bryan, OK",886348,945261,982278,1032011,1084818,1112599
40015,"Caddo, OK",817782,931100,910067,868103,886680,928514
40017,"Canadian, OK",1977112,1883231,1898048,1960376,2042737,2187686
40019,"Carter, OK",1460740,1503167,1547612,1536848,1601762,1849731
40021,"Cherokee, OK",927314,1015177,994567,1035194,1173668,1152797
40023,"Choctaw, OK",443334,470541,436450,456610,463909,461092
40025,"Cimarron, OK",90648,120784,133674,133964,135879,138451
40027,"Cleveland, OK",5188132,5375341,5738163,6033528,6286224,6497091
40029,"Coal, OK",54516,78305,70548,60047,60281,78527
40031,"Comanche, OK",3940623,4065430,4365190,4550569,4466481,4662058
40033,"Cotton, OK",92994,96808,109271,127426,151013,150869
40035,"Craig, OK",440337,453833,439924,441794,463422,477034
40037,"Creek, OK",1421335,1461995,1458021,1499436,1521611,1578425
40039,"Custer, OK",929291,956631,1030255,1081787,1119238,1213685
40041,"Delaware, OK",708711,741518,691251,741108,773263,754881
40043,"Dewey, OK",172197,186131,197362,205412,234659,215396
40045,"Ellis, OK",118606,129247,140041,155262,172929,190635
40047,"Garfield, OK",1771703,1796882,1882984,1933053,1961842,2121421
40049,"Garvin, OK",764942,826599,830774,835300,861235,990141
40051,"Grady, OK",1021043,1120017,1105853,1281769,1309604,1291263
40053,"Grant, OK",90449,100871,108843,129647,119269,145625
40055,"Greer, OK",133276,129377,123314,124467,123931,110428
40057,"Harmon, OK",71203,66207,73093,77217,76913,67242
40059,"Harper, OK",188104,202353,199368,186999,217535,225169
40061,"Haskell, OK",328760,358841,349207,401702,433635,406332
40063,"Hughes, OK",172402,177896,177398,191597,204615,208785
40065,"Jackson, OK",955765,985120,1048655,1012441,1023858,1000051
40067,"Jefferson, OK",116098,133179,140295,149053,168702,185393
40069,"Johnston, OK",196813,214331,222152,230605,240570,240681
40071,"Kay, OK",1825750,1901323,1727520,1692742,1554151,1678667
40073,"Kingfisher, OK",443879,468939,463531,477477,501003,532829
40075,"Kiowa, OK",243734,245899,244125,258429,245077,215556
40077,"Latimer, OK",680760,594397,779628,725783,762452,874855
40079,"Le Flore, OK",1082292,1087649,1113783,1154999,1256246,1301742
40081,"Lincoln, OK",582961,581482,549278,564085,596817,637229
40083,"Logan, OK",449508,479959,501921,520294,536502,526974
40085,"Love, OK",172027,185359,186515,183591,202027,223807
